	site	fb	twit	yt_user	yt_url	sc	insta	dm	site_name	id	twit_hyphe	fb_hyphe	pi_hyphe	li_hyphe
690	https://www.lejournaltoulousain.fr	journaltoulousain	jtoulousain	jtoulousaintv	https://www.youtube.com/user/JToulousainTV				Lejournaltoulousain.fr	541	jtoulousain	journaltoulousain		
691	https://www.lejsl.com	lejsl71	lejsl						Lejsl.com	542	lejsl	lejsl71		
692	https://www.lelibrepenseur.org	lelibrepenseur.org	llp_le_vrai	lelibrepenseur.org	https://www.youtube.com/channel/UCAWbpsb5YQKxE8F62TEVCww				Lelibrepenseur.org	543	llp_le_vrai	lelibrepenseur.org		
693	https://www.lemainelibre.fr								Lemainelibre.fr	544				
694	https://www.lematin.ch								Lematin.ch	545	intent	sharer		
695	https://www.lemediatv.fr	lemediaofficiel	lemediatv	lemediatv.fr	https://www.youtube.com/channel/UCT67YOMntJxfRnO_9bXDpvw				Lemediatv.fr	547	lemediatv	lemediaofficiel		sharearticle ?mini=true&url=https%3a%2f%2fwww.lemediatv.fr%2f&title=decoloniser%20alain%20brossat%20%3a%20hong%20kong%20et%20lanti-imperialisme%20de%20facade&summary=decoloniser%20alain%20brossat%20%3a%20hong%20kong%20et%20lanti-imperialisme%20de%20facade&source=https%3a%2f%2fwww.lemediatv.fr%2f
696	https://www.lemensuel.com								Lemensuel.com	548				
697	https://www.lemonde.fr	lemonde.fr	lemondefr	lemonde	https://www.youtube.com/user/LeMonde				Lemonde.fr	550	lemondefr	lemonde.fr		
698	https://www.lemondejuif.info	lemondejuifinfo	lemondejuif1fo						Lemondejuif.info	552	lemondejuif1fo	lemondejuifinfo		
699	https://www.lemoniteur.fr								Lemoniteur.fr	553	le_moniteur	lemoniteur.fr		.../7470936
700	https://www.lemoniteur77.com	lemoniteur77	lemoniteur77						Lemoniteur77.com	554	lemoniteur77	lemoniteur77		.../le-moniteur-de-seine-et-marne
701	https://www.lengadoc-info.com	lengadocinfo?fref=ts	lengadoc_info	lengadoc-info.com	https://www.youtube.com/channel/UCvZuV8n2KibtH5luwVx-x7w				Lengadoc-Info.com	556	lengadoc_info	lengadocinfo		
702	https://www.lenouveleconomiste.fr								Lenouveleconomiste.fr	557				
703	https://www.lenouvelliste.ch	nouvelliste	lenouvelliste						Lenouvelliste.ch	558	lenouvelliste	nouvelliste		
704	https://www.lepatriote.fr	lepatriotebeaujolais	lepatriotebvs						Lepatriote.fr	561	lepatriotebvs	lepatriotebeaujolais		
705	https://www.lepelerin.com		lepelerincom						Lepelerin.com	563	lepelerincom			
706	https://www.lepetitjournal.net								Lepetitjournal.net	565				
707	https://www.lepetitsolognot.fr	lepetit.solognot	leptitsolognot						Lepetitsolognot.fr	566	leptitsolognot	lepetit.solognot		
708	https://www.lepharedunkerquois.fr	pharedunkerquois.jdf	pharedk						Lepharedunkerquois.fr	568	pharedk	pharedunkerquois.jdf		
709	https://www.lepoher.fr	lepoher							Lepoher.fr	570		lepoher		
710	https://www.lepoint.fr	lepoint.fr	lepoint						Lepoint.fr	572	lepoint	lepoint.fr		
711	https://www.lepopulaire.fr	populaireducentre	lepopulaire_fr						Lepopulaire.fr	573	lepopulaire_fr	populaireducentre		
712	https://www.lepostillon.org								Lepostillon.org	574				
713	https://www.lepoulpe.info	lepoulpeinfo	lepoulpemedia						Lepoulpe.info	575	lepoulpemedia	lepoulpeinfo		
714	https://www.leprogres.fr	leprogres	le_progres						Leprogres.fr	577	le_progres	leprogres		.../groupe-progres
715	https://www.lequipe.fr								Lequipe.fr	579				
716	https://www.lequotidiendumedecin.fr								Lequotidiendumedecin.fr	581	leqdm	lequotidiendumedecin.fr		.../le-quotidien-du-medecin
717	https://www.lequotidiendupharmacien.fr								Lequotidiendupharmacien.fr	582	leqph_fr	lequotidiendupharmacien.fr		.../le-quotidien-du-pharmacien
718	https://www.leresistant.fr	journal-le-r%c3%a9sistant-499058063481617	hebdoresistant	leresistant.fr	https://www.youtube.com/channel/UCJKsOP4zKRPd6gEPJG0-Mow				Leresistant.fr	586	hebdoresistant	journal-le-r%c3%a9sistant-499058063481617		
719	https://www.lereveildeberck.fr	echosdutouquet	echostouquet						Lereveildeberck.fr	587	echostouquet	echosdutouquet		
720	https://www.lerevenu.com								Lerevenu.com	588				
721	https://www.les-crises.fr	les.crises	lescrises						Les-Crises.fr	589	lescrises	les.crises		.../10851559
722	https://www.les-identitaires.com		les_ids	les-identitaires.com	https://www.youtube.com/channel/UCpXCfMn2gE_9zYrREWHmLcQ				Les-Identitaires.com	590	les_ids			
723	https://www.lesalonbeige.fr	lesalonbeige							Lesalonbeige.fr	594	micheljanva	lesalonbeige		
724	https://www.leschasseursdemploi.com								Leschasseursdemploi.com	599				
725	https://www.lesechos.fr	lesechos	lesechos						Lesechos.fr	600	lesechos	lesechos		.../les-echos
726	https://www.lesechosdutouquet.fr	echosdutouquet	echostouquet						Lesechosdutouquet.fr	601	echostouquet	echosdutouquet		
727	https://www.lesinrocks.com	lesinrocks	lesinrocks						Lesinrocks.com	603	lesinrocks	lesinrocks		
728	https://www.lesmutins.org	lesmutinsdepangee	mutinspangee						Lesmutins.org	607	mutinspangee	lesmutinsdepangee		
729	https://www.lesnumeriques.com	lesnumeriques	lesnums	lesnumeriques.com	https://www.youtube.com/channel/UCqRSWOqkW_oelrdUN7KQ-aQ				Lesnumeriques.com	608	lesnums	lesnumeriques		
730	https://www.lesoir.be								Lesoir.be	610				
731	https://www.lessor38.fr	lessor38	lessor38						Lessor38.fr	612	lessor38	lessor38		
732	https://www.lessor42.fr	227879973894607	lessor42						Lessor42.fr	613	lessor42	227879973894607		
733	https://www.lessor69.fr	toutlyonaffiches	letoutlyon						Lessor69.fr	614				
734	https://www.lest-eclair.fr	lesteclair	lesteclair						Lest-Eclair.fr	616	lesteclair	lesteclair	unionardennais	
735	https://www.letelegramme.fr	letelegramme	letelegramme						Letelegramme.fr	619	letelegramme	letelegramme		
736	https://www.letemps.ch	letemps.ch	letemps	letemps	https://www.youtube.com/letemps				Letemps.ch	620	letemps	letemps.ch		.../le-temps
737	https://www.letudiant.fr	letudiant.fr	letudiant	letudianttv	https://www.youtube.com/user/LetudiantTV				Letudiant.fr	622	letudiant	letudiant.fr		.../letudiant
738	https://www.leveil.fr	leveil.fr	leveil43						Leveil.fr	623	intent	leveil.fr		
739	https://www.levif.be								Levif.be	624				
740	https://www.lexpress.fr								Lexpress.fr	625				
741	https://www.lexpressiondz.com	lexpression-300135350084509	lexpression2						Lexpressiondz.com	626	lexpression2	lexpression-300135350084509		
742	https://www.lezephyrmag.com	lezephyrmag	zephyrmag						Lezephyrmag.com	627	zephyrmag	lezephyrmag		.../lezephyrmagazine
743	https://www.lhistoire.fr	mag.lhistoire	maglhistoire						Lhistoire.fr	629	maglhistoire	mag.lhistoire		
744	https://www.lhotellerie-restauration.fr	lhotellerierestauration	lhotellerielhr	lhotellerie-restauration.fr	https://www.youtube.com/channel/UCkBaOOTYUwZQkMVRzmlrNqw				Lhotellerie-Restauration.fr	630	lhotellerielhr	lhotellerierestauration		
745	https://www.liberation-champagne.fr	lesteclair	lesteclair						Liberation-Champagne.fr	632	lesteclair	lesteclair	unionardennais	
746	https://www.liberation.fr		terreurgraphiq						Liberation.fr	631	realdonaldtrump	sharer		
747	https://www.limpartial.fr	limpartial26	limpartial26						Limpartial.fr	635	limpartial26	limpartial26		
748	https://www.lindependant.fr	lindependant.fr	lindependant						Lindependant.fr	638	lindependant	lindependant.fr		
749	https://www.lindependant.net	vicfruitsetprimeurs	lindependantpdc						Lindependant.net	639	lindependantpdc	vicfruitsetprimeurs		
750	https://www.lindicateurdesflandres.fr	indicateurdesflandres	indicflandres						Lindicateurdesflandres.fr	640	indicflandres	indicateurdesflandres		
751	https://www.linternaute.com	linternaute	linternauteinfo						Linternaute.com	641	linternauteinfo	linternaute		
752	https://www.livreshebdo.fr	livres-hebdo	livreshebdo						Livreshebdo.fr	642	livreshebdo			
753	https://www.lnc.nc	les.nouvelles.caledoniennes	lncnc	lesnouvellesc	https://www.youtube.com/user/lesnouvellesc				Lnc.nc	644	lncnc	les.nouvelles.caledoniennes		
754	https://www.lobservateur.fr		lobservateur59						Lobservateur.fr	645	lobservateur59			
755	https://www.lobservateurdebeauvais.fr	lobservateur	lobsdebeauvais						Lobservateurdebeauvais.fr	646	lobsdebeauvais	lobservateur		
756	https://www.loirefootball.fr	footdanslaloire							Loirefootball.fr	647		footdanslaloire		
757	https://www.lopinion.fr	lopinionfr	lopinion_fr	lopinionfr	https://www.youtube.com/Lopinionfr				Lopinion.fr	649	lopinion_fr	lopinionfr		.../lopinion
758	https://www.lorientlejour.com	lorientlejour	lorientlejour	lorientlejourtube	https://www.youtube.com/user/lorientlejourTube				Lorientlejour.com	650	lorientlejour	lorientlejour		
759	https://www.lsa-conso.fr	lsa.mag	lsaconsommation						Lsa-Conso.fr	651	lsaconsommation	lsa.mag		.../lsa
760	https://www.lunion.fr	journal.lunionlardennais	unionardennais						Lunion.fr	654	unionardennais	journal.lunionlardennais	unionardennais	
761	https://www.lutte-ouvriere.org	lutteouvriere1	lutteouvriere	lutte-ouvriere.org	https://www.youtube.com/channel/UCZsh-MrJftAOP_-ZgRgLScw				Lutte-Ouvriere.org	656	lutteouvriere	lutteouvriere1		
762	https://www.lux-residence.com	lux.residence							Lux-Residence.com	658				
763	https://www.lyoncapitale.fr								Lyoncapitale.fr	661				
764	https://www.lyonmag.com		lyonmag	mrlyonmag	http://www.youtube.com/mrlyonmag				Lyonmag.com	662	lyonmag	lyonmag		
765	https://www.lyonne.fr	lyonnerepublicaine	lyonne_fr						Lyonne.fr	663	intent	lyonnerepublicaine		
766	https://www.macommune.info	macommune.info	macommune						Macommune.info	665	macommune	macommune.info		
767	https://www.madmoizelle.com	madmoizelle		madmoizelledotcom	https://www.youtube.com/user/madmoiZelledotcom				Madmoizelle.com	668		madmoizelle	madmoizelle	
768	https://www.magazine-avantages.fr	magazineavantages	magavantages						Magazine-Avantages.fr	669	magavantages	magazineavantages	magavantages	
769	https://www.magazine-prier.fr								Magazine-Prier.fr	670				
770	https://www.magicmaman.com	magicmaman	magicmaman_com						Magicmaman.com	671	magicmaman_com	magicmaman	magicmaman	
771	https://www.makery.info	makeryfr	makeryfr						Makery.info	673	makeryfr	makeryfr		.../5278695
772	https://www.mangerbouger.fr	mangerbouger							Mangerbouger.fr	674		mangerbouger		
773	https://www.manieredevoir.com	maniere-de-voir	manieredevoir	manieredevoir.com	https://www.youtube.com/channel/UCOyJCroAJaaKhJ-SE0L811A				Manieredevoir.com	675	manieredevoir			
774	https://www.maradiocristal.com	maradiocristal	cristalradio	maradiocristal.com	https://www.youtube.com/channel/UC48lqcu3sdJ7HuUDma7wypQ				Maradiocristal.com	677	cristalradio	maradiocristal		
775	https://www.marchesonline.com								Marchesonline.com	678				
776	https://www.marianne.net		mariannelemag						Marianne.net	679	mariannelemag	marianne.magazine		
777	https://www.marieclaire.fr	marieclairefrance	marieclaire_fr						Marieclaire.fr	680	marieclaire_fr	marieclairefrance	marieclairefr	
778	https://www.mariefrance.fr								Mariefrance.fr	681	mariefrancemag		mariefrancemag	
779	https://www.materielagricole.info	materielagricole.magazine	materielagri	materielagricole	https://www.youtube.com/user/MaterielAgricole				Materielagricole.info	684	materielagri	materielagricole.magazine		
780	https://www.maxisciences.com	299615604469	maxisciences						Maxisciences.com	685	maxisciences	299615604469		
781	https://www.mediacites.fr	mediacitesnantes	mediacitesntes						Mediacites.fr	686	mediacites	mediacitesnantes		
782	https://www.mediapart.fr	mediapart.fr	mediapart						Mediapart.fr	689	mediapart	mediapart.fr		
783	https://www.medias-presse.info								Medias-Presse.info	690	infomdia	mediaspresseinfo		
784	https://www.mediatico.fr	mediatico	mediatico_fr	mediatico.fr	https://www.youtube.com/channel/UCatg6_O_N4dgAvjmf5DSpzw/videos?view_as=public				Mediatico.fr	692	mediatico_fr			.../fvuillod
785	https://www.melty.fr	meltyfr	melty_fr	meltygroup	https://www.youtube.com/user/meltyGroup				Melty.fr	695	melty_fr			
786	https://www.midilibre.fr	midi-gourmand-magazine-134996969876162	midilibre						Midilibre.fr	703	midilibre	midilibre		
787	https://www.mieuxvivre-votreargent.fr								Mieuxvivre-Votreargent.fr	704				
788	https://www.mindnews.fr	mindmediafr	_mind						Mindnews.fr	705	_mind	mindmediafr		.../mind-news
789	https://www.mobilitesmagazine.com								Mobilitesmagazine.com	707				
790	https://www.modesettravaux.fr								Modesettravaux.fr	708	modes_travaux	modesettravaux	modesettravaux	
791	https://www.monde-diplomatique.fr								Monde-Diplomatique.fr	710				
792	https://www.monde-libertaire.fr								Monde-Libertaire.fr	711				
793	https://www.mondialisation.ca	mondialisationca	crm_crg	globalresearchtv	https://www.youtube.com/user/GlobalResearchTV				Mondialisation.ca	712	crm_crg			
794	https://www.morandinisante.com	jmmorandinisante	morandinisante						Morandinisante.com	714	morandinisante	jmmorandinisante		
795	https://www.mouv.fr	mouvradio	mouv	lemouv	https://www.youtube.com/user/lemouv/				Mouv.fr	715	mouv	mouvradio		
796	https://www.mouvement-up.fr								Mouvement-Up.fr	716				
797	https://www.mycanal.fr								Mycanal.fr	718				
798	https://www.myfunbuzz.ca								Myfunbuzz.ca	719				
799	https://www.mylittlelyon.com								Mylittlelyon.com	720	my_little_paris	mylittleparis	mylittleparis	
800	https://www.mylittlemarseille.com								Mylittlemarseille.com	721	my_little_paris	mylittleparis	mylittleparis	
801	https://www.mylittleparis.com	mylittleparis		mylittleplayer	https://www.youtube.com/user/MyLittlePlayer				Mylittleparis.com	722		mylittleparis	mylittleparis	.../my-little-paris
802	https://www.nantes-revoltee.com								Nantes-Revoltee.com	724	nantes_revoltee	nantes.revoltee		
803	https://www.nationspresse.info								Nationspresse.info	725				
804	https://www.ndf.fr	nouvellesdefrance	ndffr						Ndf.fr	726	ndffr	nouvellesdefrance		
805	https://www.newsassurancespro.com		na_pro	newsassurancespro	https://www.youtube.com/user/NewsAssurancesPRO				Newsassurancespro.com	727	na_pro	newsassurancespro		.../9179711
806	https://www.newstank.fr								Newstank.fr	728				
807	https://www.nextinpact.com		nextinpact						Nextinpact.com	729	nextinpact	nextinpact		.../nextinpact
808	https://www.nice-provence.info	niceprovenceinfo	niceprovenceinf	nice-provence.info	https://www.youtube.com/channel/UCj2btHWsaEojNP9neDB0nZw				Nice-Provence.info	730	niceprovenceinf	niceprovenceinfo		
809	https://www.nicematin.com								Nicematin.com	731	nice_matin	page.nicematin		
810	https://www.nordlittoral.fr	nordlittoralcalais	nordlitt						Nordlittoral.fr	735	nordlitt	nordlittoralcalais		
811	https://www.nosdeputes.fr								Nosdeputes.fr	737				
812	https://www.nossenateurs.fr								Nossenateurs.fr	738				
813	https://www.notretemps.com	notretemps	notretemps						Notretemps.com	739	notretemps	notretemps		
814	https://www.nouveau-magazine-litteraire.com	nouveaumagazinelitteraire	le_nml						Nouveau-Magazine-Litteraire.com	741	le_nml	nouveaumagazinelitteraire		
815	https://www.nouvellespublications.com	nouvellespublications	les_np13						Nouvellespublications.com	743	les_np13	nouvellespublications		.../nouvelles-publications
816	https://www.nouvelobs.com	lenouvelobservateur	lobs						Nouvelobs.com	744	lobs	lenouvelobservateur		
817	https://www.nouvelordremondial.cc								Nouvelordremondial.cc	745				
818	https://www.novethic.fr	novethic	novethic						Novethic.fr	747	novethic	novethic		.../novethic
819	https://www.nrpyrenees.fr	nrpyrenees	nrpyrenees						Nrpyrenees.fr	749	nrpyrenees	nrpyrenees		
820	https://www.numerama.com	numerama	numerama	numerama	https://www.youtube.com/c/numerama				Numerama.com	750	numerama	numerama		
821	https://www.objectifgard.com	objectifgard	objectifgard						Objectifgard.com	751	objectifgard	objectifgard		
822	https://www.observatoiredesmedias.com								Observatoiredesmedias.com	753	gillesbruno	observatoiredesmedias		
823	https://www.occitanie-tribune.com								Occitanie-Tribune.com	754	occitribune	occitanie.tribune		
824	https://www.oeil-maisondesjournalistes.fr		mdjournalistes						Oeil-Maisondesjournalistes.fr	755	mdjournalistes			
825	https://www.offremedia.com	offremedia	offremedia						Offremedia.com	756	offremedia	offremedia		.../offremedia
826	https://www.ohmymag.com	1428507387410264	ohmymagfr						Ohmymag.com	757	ohmymagfr	1428507387410264		
827	https://www.ojim.fr	ojim.fr	ojim_france	ojim.fr	https://www.youtube.com/channel/UC-sJyzfEOwJjZQtD6BJt-nA				Ojim.fr	761	ojim_france	ojim.fr		.../observatoire-des-journalistes-et-de-linformation-mediatique-ojim-
828	https://www.ouest-france.fr								Ouest-France.fr	766	ouestfrance	ouestfrance		.../ouest-france
829	https://www.oumma.com	oummacom	oumma	oumma?sub_confirmation=1	https://www.youtube.com/user/oumma?sub_confirmation=1				Oumma.com	767	oumma	oummacom		
830	https://www.ozap.com	puremedias	puremedias						Ozap.com	769	puremedias	puremedias		
831	https://www.panamza.com								Panamza.com	772	panamza	panhamza		
832	https://www.parents.fr	parents.fr	magazineparents						Parents.fr	773	magazineparents	parents.fr		
833	https://www.paris-normandie.fr	parisnormandie	paris_normandie						Paris-Normandie.fr	775	paris_normandie	parisnormandie		.../paris-normandie
834	https://www.parismatch.com	parismatch.fr	parismatch	parismatchcom	https://www.youtube.com/user/parismatchcom				Parismatch.com	777	parismatch	parismatch.fr	parismatch	.../parismatch
835	https://www.parisvox.info	parisvox	paris_vox						Parisvox.info	778	paris_vox	parisvox		
836	https://www.passerelleco.info	passerelleco	passerelleco						Passerelleco.info	780	passerelleco	passerelleco		
837	https://www.patriote.info	patriote-info-108681423945423	infopatriote	patriote.info	https://www.youtube.com/channel/UCKqTDL8eWiciu2_PjeAn9Rg				Patriote.info	781	infopatriote	tepatriote		
838	https://www.pausecafein.fr		pause_cafein	pausecafein.fr	https://www.youtube.com/channel/UC_AWBLXyzNtmS4ixEcAvmuQ?sub_confirmation=1				Pausecafein.fr	782	pause_cafein	messages		
839	https://www.paysandumidi.fr								Paysandumidi.fr	783				
840	https://www.paysansdelaloire.fr	paysansdelaloire							Paysansdelaloire.fr	784		paysansdelaloire		
841	https://www.paysdechateaubriant.fr								Paysdechateaubriant.fr	786	chateaubriant	paysdechateaubriant		
842	https://www.pediatrie-pratique.com	pediatrie.pratique	pediatrie_fr						Pediatrie-Pratique.com	787	pediatrie_fr	pediatrie.pratique		
843	https://www.petitbleu.fr	lepetitbleudagen	petitbleuagen						Petitbleu.fr	789	petitbleuagen	lepetitbleudagen		
844	https://www.peuple-libre.fr	dromehebdo	dromehebdo						Peuple-Libre.fr	790	dromehebdo	dromehebdo		
845	https://www.pharedere.com	le.phare.de.re							Pharedere.com	791		le.phare.de.re		
846	https://www.philomag.com								Philomag.com	792				
847	https://www.placegrenet.fr	place-grenet	placegrenet						Placegrenet.fr	794	placegrenet			
848	https://www.planet.fr								Planet.fr	795				
849	https://www.pleinevie.fr								Pleinevie.fr	798				
850	https://www.pointdevue.fr	pointdevuemagazine	pointdevuemag						Pointdevue.fr	800	pointdevuemag	pointdevuemagazine		
851	https://www.polemia.com	fondation.polemia	_polemia	fondationpol%c3%a9mia	https://www.youtube.com/c/FondationPol%C3%A9mia				Polemia.com	802	jylgallou	fondation.polemia		
852	https://www.politico.com	politico							Politico.com	803	politico	politico		
853	https://www.politis.fr	politisfr-217973083988		politisvideos	https://www.youtube.com/user/Politisvideos				Politis.fr	804	politis_fr	politisfr-217973083988		
854	https://www.politologue.com		politologue_com	watch?v=xbcn8fbyhdk	https://www.youtube.com/watch?v=XbcN8FbYhdk				Politologue.com	805	politologue_com			
855	https://www.pourlascience.fr	pourlasciencemag	pourlascience						Pourlascience.fr	808	pourlascience	pourlasciencemag		.../pour-la-science
856	https://www.pourquoidocteur.fr	pourquoidoc	pourquoidocteur	pourquoidocteur.fr	https://www.youtube.com/channel/UCtNyuN_HFlNYO0-gqXwhLTg				Pourquoidocteur.fr	809	pourquoidocteur	pourquoidoc		
857	https://www.presse-bisontine.fr	presse.bisontine							Presse-Bisontine.fr	813		presse.pontissalienne		
858	https://www.presse-citron.net	pressecitron.blog	pressecitron						Presse-Citron.net	814	pressecitron	pressecitron.blog		.../presse-citron
859	https://www.presse-pontissalienne.fr	presse.pontissalienne							Presse-Pontissalienne.fr	815		presse.pontissalienne		
860	https://www.presseocean.fr								Presseocean.fr	817				
861	https://www.programme-television.org	tele7jours	tele7						Programme-Television.org	820	tele7	tele7jours		
862	https://www.programme-tv.net	teleloisirsfr	teleloisirs						Programme-Tv.net	821	teleloisirs	teleloisirsfr		
863	https://www.programme.tv	tele2semaines	tele2semaines						Programme.tv	819	tele2semaines	tele2semaines		
864	https://www.provenceazur-tv.fr								Provenceazur-Tv.fr	823	provenceazur_	provenceazurtv		
865	https://www.psychologies.com	psychologies	psychologies_						Psychologies.com	824	psychologies_	psychologies		.../psychologies-magazine
866	https://www.public.fr	publicfr	insidepublic	publictv	https://www.youtube.com/user/publictv				Public.fr	825	insidepublic	publicfr		
867	https://www.publicsenat.fr	publicsenat	publicsenat	publicsenat	https://www.youtube.com/user/publicsenat				Publicsenat.fr	826	publicsenat	publicsenat		
868	https://www.publihebdos.com	actu.fr	actufr						Publihebdos.com	827	actufr	actu.fr		.../publihebdos
869	https://www.qqf.fr	qqfait	qqfait	qqf.fr	https://www.youtube.com/channel/UC26126xp_E65LsCwT8gYqOQ				Qqf.fr	829	qqfait	qqfait		
870	https://www.quechoisir.org	ufcquechoisir	ufcquechoisir	ufcquechoisir	https://www.youtube.com/user/ufcquechoisir				Quechoisir.org	830	ufcquechoisir	ufcquechoisir		.../ufc-que-choisir
871	https://www.quotidien-libre.fr		quotidienlibre						Quotidien-Libre.fr	832	quotidienlibre			.../quotidien-libre-5b826541
872	https://www.rad.ca								Rad.ca	833				
873	https://www.radioclassique.fr	r.classique	radioclassique						Radioclassique.fr	835	radioclassique	r.classique		
874	https://www.radiocourtoisie.fr	radiocourtoisie	radiocourtoisie						Radiocourtoisie.fr	836	radiocourtoisie	radiocourtoisie		
875	https://www.rba.fm	rbaofficielle							Rba.fm	841		rbaofficielle		
876	https://www.rdv-photos.com	rendezvousphotos	rdvphotos1						Rdv-Photos.com	843	rdvphotos1	rendezvousphotos		
877	https://www.rebelle-sante.com	rebelle-santé-265486806797506	rebellesante	rebelle-sante.com	https://www.youtube.com/channel/UCoTAkh7BsWQNsiynF05Z9tA				Rebelle-Sante.com	844	rebellesante	rebelle-sant%c3%a9-265486806797506	rebellesante	
878	https://www.reforme.net		reformehebdo	reforme.net	https://www.youtube.com/channel/UCmcS4XR7iv1R4tB6EFmWgzA				Reforme.net	847	reformehebdo	pg		
879	https://www.republicain-lorrain.fr	republicainlorrain	lerepu						Republicain-Lorrain.fr	859	lerepu	republicainlorrain		.../republicainlorrain
880	https://www.retronews.fr	retronewsfr	retronewsfr	retronews.fr	https://www.youtube.com/channel/UCXYrfmKcHftbTSsT0f4tEkQ				Retronews.fr	863	retronewsfr	retronewsfr		
881	https://www.reussirleperigord.fr	r%c3%a9ussir-le-p%c3%a9rigord							Reussirleperigord.fr	865				
882	https://www.revolutionpermanente.fr	revolutionpermanente.fr	revpermanente	revolutionpermanente.fr	https://www.youtube.com/channel/UCwLLr_Fo9dpdJ9UHq4A7PjA				Revolutionpermanente.fr	867	revpermanente	revolutionpermanente.fr		
883	https://www.revue-ballast.fr	revueballast	revueballast	revue-ballast.fr	https://www.youtube.com/channel/UCWKASfAZMU6OrodrDvKJi4A/				Revue-Ballast.fr	869	revueballast	revueballast		
884	https://www.revue-experts.com			revue-experts.com	https://www.youtube.com/channel/UCse9Dg5SP1d_i1saaeDm5xQ				Revue-Experts.com	870				.../1489919
885	https://www.revue-farouest.fr	revuefarouest	revuefarouest						Revue-Farouest.fr	871	revuefarouest	v2.2		
886	https://www.revue-projet.com	revue.projet	revueprojet						Revue-Projet.com	872	revueprojet	revue.projet		
887	https://www.revue21.fr	revue21	revue_xxi						Revue21.fr	873				
888	https://www.revuesilence.net	revue.silence							Revuesilence.net	875		revue.silence		
889	https://www.rivarol.com	rivarol-149867728417029	jeromebourbon	rivarol.com	https://www.youtube.com/channel/UCanxaCp65Ph4E1sPcEiwRkw/videos				Rivarol.com	880	rivarolhebdo	rivarol-149867728417029		
890	https://www.rlf.fr	lesmarches	lesmarches						Rlf.fr	881				
891	https://www.rollingstone.fr		rollingstonefra	magrollingstone?sub_confirmation=1	https://www.youtube.com/user/MagRollingStone?sub_confirmation=1				Rollingstone.fr	882	rollingstonefra	rollingstonefr		sharearticle ?mini=true&url=https%3a%2f%2fwww.rollingstone.fr%2fmike-pence-fait-marche-arriere-et-appelle-au-port-du-masque%2f
892	https://www.rsedatanews.net		rsedatanews						Rsedatanews.net	883	rsedatanews			.../rsedatanews
893	https://www.rtbf.be	rtbf	rtbf						Rtbf.be	886	rtbf	rtbf		.../rtbf
894	https://www.rtflash.fr	rtflash	rtflash						Rtflash.fr	887				
895	https://www.rtl.be	rtlinfo	rtlinfo						Rtl.be	888	rtlinfo	rtlinfo		
896	https://www.rtl.fr	rtl	rtlfrance						Rtl.fr	889	rtlfrance	rtl		.../rtl
897	https://www.rue89lyon.fr	rue89lyon	rue89lyon						Rue89lyon.fr	891	rue89lyon	rue89lyon		
898	https://www.rue89strasbourg.com	rue89strasbourg							Rue89strasbourg.com	892		rue89strasbourg		
899	https://www.ruedesjoueurs.com	ruedesjoueurs							Ruedesjoueurs.com	893		ruedesjoueurs		
900	https://www.rugbyrama.fr								Rugbyrama.fr	894				
901	https://www.sagefemme-pratique.com	sagefemmepratique	sagefemmeprat						Sagefemme-Pratique.com	895	sagefemmeprat	sagefemmepratique		
902	https://www.sante-et-sport.com	photo.php?fbid=804614573403575&set=gm.672064580190614&type=3&av=721521667996095&eav=afahfwyfqs-hliudcno3imjjdlxegiwyytppk4ql98q9emkt5txttse3ozjw80bw3bc&eid=arctkbylv_6iam9usqmujaxn6cz3nbnaj_li9b2jo78sobbmi8ilhtfcnlexqcirf7l0ow_c44zkqyao&ifg=1							Sante-Et-Sport.com	899				
903	https://www.sante-nutrition.org								Sante-Nutrition.org	901				
904	https://www.santelog.com	santelog	santelog						Santelog.com	902	santelog	santelog		
905	https://www.santemagazine.fr	santemagazinefr	sante_magazine						Santemagazine.fr	903	sante_magazine	santemagazinefr		
906	https://www.santenatureinnovation.com		sninnovation						Santenatureinnovation.com	904	sninnovation			
907	https://www.santeplusmag.com	santeplusmag	santeplusmag	santeplusmagofficiel	https://www.youtube.com/c/SanteplusmagOfficiel				Santeplusmag.com	905	santeplusmag	santeplusmag		
908	https://www.saphirnews.com	saphirnews	saphirnews	saphirnewscom	http://www.youtube.com/user/saphirnewscom				Saphirnews.com	906	saphirnews	saphirnews		.../saphir-news-072254161
909	https://www.satellifax.com		satellifax						Satellifax.com	907	satellifax			
910	https://www.saxifrage.fr								Saxifrage.fr	908				
911	https://www.science-et-vie.com	scienceetviemag	science_et_vie	scienceetvieofficiel	http://www.youtube.com/user/ScienceetVieOfficiel				Science-Et-Vie.com	909	science_et_vie	scienceetviemag	scienceetvie	
912	https://www.sciencesetavenir.fr	sciencesetavenir	sciences_avenir						Sciencesetavenir.fr	912	sciences_avenir	sciencesetavenir		.../1544333
913	https://www.scienceshumaines.com	scienceshumainesmag	sh_mag						Scienceshumaines.com	913	sh_mag	scienceshumainesmag		.../sciences-humaines-communication
914	https://www.seloger.com	seloger	seloger	seloger	https://www.youtube.com/c/seloger				Seloger.com	914	seloger	seloger		.../seloger-com
915	https://www.sicavonline.fr								Sicavonline.fr	917				
916	https://www.silicon.fr	siliconfr	frsilicon						Silicon.fr	919	frsilicon			
917	https://www.sinemensuel.com								Sinemensuel.com	920				
918	https://www.skyrock.com								Skyrock.com	921				
